team,year,opponent,home,neutral,away,points_team,points_opponent,possession_team,possession_opponent,ppp_off_team,ppp_def_team,ppp_off_opp,ppp_def_opp,game_id
georgia-state,2026,Arkansas State,True,False,False,82.0,81.0,66.68,69.36,1.2297540491901617,1.1678200692041523,1.1678200692041523,1.2297540491901617,20260124georgiastatearkansasstate
georgia-state,2026,Louisiana,False,False,True,72.0,82.0,65.4,64.24,1.1009174311926604,1.2764632627646326,1.2764632627646326,1.1009174311926604,20260129georgiastatelouisiana
georgia-tech,2026,Maryland Eastern Shore,True,False,False,56.0,52.0,71.92,72.84,0.778642936596218,0.7138934651290499,0.7138934651290499,0.778642936596218,20251103georgiatechmarylandeasternshore
georgia-tech,2026,Bryant,True,False,False,74.0,45.0,73.4,75.04,1.008174386920981,0.5996801705756929,0.5996801705756929,1.008174386920981,20251107georgiatechbryant
georgia-tech,2026,Southeastern Louisiana,True,False,False,70.0,60.0,73.44,73.6,0.9531590413943355,0.8152173913043479,0.8152173913043479,0.9531590413943355,20251110georgiatechsoutheasternlouisiana
georgia-tech,2026,Georgia,False,False,True,87.0,92.0,84.32,85.36,1.0317836812144214,1.0777881911902532,1.0777881911902532,1.0317836812144214,20251114georgiatechgeorgia
georgia-tech,2026,Georgia Southern,True,False,False,68.0,66.0,77.2,72.6,0.8808290155440415,0.9090909090909092,0.9090909090909092,0.8808290155440415,20251118georgiatechgeorgiasouthern
georgia-tech,2026,West Georgia,True,False,False,82.0,66.0,72.36,73.48,1.1332227750138197,0.8982035928143712,0.8982035928143712,1.1332227750138197,20251123georgiatechwestgeorgia
georgia-tech,2026,DePaul,False,True,False,61.0,75.0,68.16,65.48,0.8949530516431925,1.1453879047037263,1.1453879047037263,0.8949530516431925,20251128georgiatechdepaul
georgia-tech,2026,Drake,False,True,False,74.0,84.0,65.92,64.88,1.1225728155339805,1.2946979038224415,1.2946979038224415,1.1225728155339805,20251129georgiatechdrake
georgia-tech,2026,Mississippi State,True,False,False,73.0,85.0,78.8,74.68,0.9263959390862945,1.138189608998393,1.138189608998393,0.9263959390862945,20251203georgiatechmississippistate
georgia-tech,2026,Monmouth,True,False,False,79.0,67.0,70.44,69.6,1.1215218625780807,0.9626436781609197,0.9626436781609197,1.1215218625780807,20251206georgiatechmonmouth
georgia-tech,2026,Marist,True,False,False,87.0,76.0,68.48,69.16,1.2704439252336448,1.098901098901099,1.098901098901099,1.2704439252336448,20251216georgiatechmarist
georgia-tech,2026,Lafayette,True,False,False,95.0,81.0,71.2,71.24,1.3342696629213482,1.13700168444694,1.13700168444694,1.3342696629213482,20251220georgiatechlafayette
georgia-tech,2026,Florida A&M,True,False,False,89.0,65.0,76.68,79.04,1.1606677099634846,0.8223684210526315,0.8223684210526315,1.1606677099634846,20251228georgiatechfloridaa&m
georgia-tech,2026,Duke,False,False,True,79.0,85.0,71.72,74.4,1.1015058561070832,1.1424731182795698,1.1424731182795698,1.1015058561070832,20251231georgiatechduke
georgia-tech,2026,Boston College,True,False,False,65.0,53.0,70.76,71.8,0.9185980780101751,0.7381615598885795,0.7381615598885795,0.9185980780101751,20260103georgiatechbostoncollege
georgia-tech,2026,Syracuse,True,False,False,72.0,82.0,75.44,78.64,0.9544008483563097,1.0427263479145472,1.0427263479145472,0.9544008483563097,20260106georgiatechsyracuse
georgia-tech,2026,Miami (FL),False,False,True,81.0,91.0,73.88,72.08,1.0963724959393613,1.262486126526082,1.262486126526082,1.0963724959393613,20260110georgiatechmiami(fl)
georgia-tech,2026,Pittsburgh,True,False,False,66.0,89.0,70.6,69.28,0.934844192634561,1.2846420323325636,1.2846420323325636,0.934844192634561,20260114georgiatechpittsburgh
georgia-tech,2026,NC State,False,False,True,78.0,74.0,74.32,75.0,1.0495156081808397,0.9866666666666667,0.9866666666666667,1.0495156081808397,20260117georgiatechncstate
georgia-tech,2026,Clemson,True,False,False,63.0,77.0,64.48,68.72,0.9770471464019851,1.120488940628638,1.120488940628638,0.9770471464019851,20260124georgiatechclemson
georgia-tech,2026,Virginia Tech,False,False,True,65.0,71.0,68.48,72.44,0.9491822429906541,0.9801214798453893,0.9801214798453893,0.9491822429906541,20260127georgiatechvirginiatech
gonzaga,2026,Texas Southern,True,False,False,98.0,43.0,74.24,73.48,1.320043103448276,0.5851932498639085,0.5851932498639085,1.320043103448276,20251103gonzagatexassouthern
gonzaga,2026,Oklahoma,True,False,False,83.0,68.0,73.84,74.92,1.1240520043336943,0.9076348104644955,0.9076348104644955,1.1240520043336943,20251108gonzagaoklahoma
gonzaga,2026,Creighton,True,False,False,90.0,63.0,71.72,69.64,1.2548800892359175,0.9046524985640436,0.9046524985640436,1.2548800892359175,20251111gonzagacreighton
gonzaga,2026,Arizona State,False,False,True,77.0,65.0,71.4,71.12,1.0784313725490196,0.9139482564679414,0.9139482564679414,1.0784313725490196,20251114gonzagaarizonastate
gonzaga,2026,Southern Utah,True,False,False,122.0,50.0,81.8,87.6,1.4914425427872862,0.5707762557077626,0.5707762557077626,1.4914425427872862,20251117gonzagasouthernutah
gonzaga,2026,Alabama,False,True,False,95.0,85.0,77.44,79.12,1.2267561983471076,1.0743174924165824,1.0743174924165824,1.2267561983471076,20251124gonzagaalabama
gonzaga,2026,Maryland,False,True,False,100.0,61.0,71.6,71.12,1.3966480446927376,0.857705286839145,0.857705286839145,1.3966480446927376,20251125gonzagamaryland
gonzaga,2026,Michigan,False,True,False,61.0,101.0,81.6,80.0,0.7475490196078431,1.2625,1.2625,0.7475490196078431,20251126gonzagamichigan
gonzaga,2026,Kentucky,False,True,False,94.0,59.0,69.04,72.44,1.3615295480880647,0.8144671452236334,0.8144671452236334,1.3615295480880647,20251205gonzagakentucky
gonzaga,2026,North Florida,True,False,False,109.0,58.0,78.92,79.72,1.3811454637607703,0.7275464124435524,0.7275464124435524,1.3811454637607703,20251207gonzaganorthflorida
gonzaga,2026,UCLA,False,True,False,82.0,72.0,68.08,62.36,1.2044653349001175,1.1545862732520846,1.1545862732520846,1.2044653349001175,20251213gonzagaucla
gonzaga,2026,Campbell,True,False,False,98.0,70.0,81.56,83.56,1.2015693967631191,0.8377213977979895,0.8377213977979895,1.2015693967631191,20251217gonzagacampbell
gonzaga,2026,Oregon,False,True,False,91.0,82.0,69.32,70.72,1.3127524523946914,1.159502262443439,1.159502262443439,1.3127524523946914,20251221gonzagaoregon
gonzaga,2026,Pepperdine,False,False,True,96.0,56.0,71.36,68.8,1.345291479820628,0.813953488372093,0.813953488372093,1.345291479820628,20251228gonzagapepperdine
gonzaga,2026,San Diego,False,False,True,99.0,93.0,79.56,79.12,1.244343891402715,1.1754297269969665,1.1754297269969665,1.244343891402715,20251230gonzagasandiego
gonzaga,2026,Seattle,True,False,False,80.0,72.0,73.0,79.28,1.095890410958904,0.9081735620585267,0.9081735620585267,1.095890410958904,20260102gonzagaseattle
gonzaga,2026,Loyola Marymount,True,False,False,82.0,47.0,69.4,69.08,1.1815561959654177,0.6803705848291836,0.6803705848291836,1.1815561959654177,20260104gonzagaloyolamarymount
gonzaga,2026,Santa Clara,True,False,False,89.0,77.0,73.24,73.04,1.215182960131076,1.0542168674698795,1.0542168674698795,1.215182960131076,20260108gonzagasantaclara
gonzaga,2026,Washington State,False,False,True,86.0,65.0,66.48,68.8,1.2936221419975933,0.9447674418604651,0.9447674418604651,1.2936221419975933,20260115gonzagawashingtonstate
gonzaga,2026,Seattle,False,False,True,71.0,50.0,67.72,69.84,1.0484347312463083,0.715922107674685,0.715922107674685,1.0484347312463083,20260117gonzagaseattle
gonzaga,2026,Pepperdine,True,False,False,84.0,60.0,70.56,70.16,1.1904761904761905,0.8551881413911061,0.8551881413911061,1.1904761904761905,20260121gonzagapepperdine
gonzaga,2026,San Francisco,True,False,False,68.0,66.0,68.68,67.72,0.99009900990099,0.9746012994683994,0.9746012994683994,0.99009900990099,20260124gonzagasanfrancisco
grambling,2026,Huston-Tilotson,True,False,False,91.0,47.0,82.08,82.36,1.1086744639376218,0.5706653715395823,0.5706653715395823,1.1086744639376218,20251103gramblinghustontilotson
grambling,2026,Iowa State,False,False,True,62.0,102.0,74.12,75.76,0.836481381543443,1.3463569165786693,1.3463569165786693,0.836481381543443,20251106gramblingiowastate
grambling,2026,Howard,False,False,True,73.0,70.0,64.36,64.04,1.1342448725916718,1.0930668332292317,1.0930668332292317,1.1342448725916718,20251109gramblinghoward
grambling,2026,Southern Mississippi,True,False,False,75.0,70.0,68.04,72.76,1.1022927689594355,0.9620670698185816,0.9620670698185816,1.1022927689594355,20251113gramblingsouthernmississippi
grambling,2026,San Diego,False,False,True,68.0,78.0,74.64,75.08,0.9110396570203644,1.0388918486947256,1.0388918486947256,0.9110396570203644,20251118gramblingsandiego
grambling,2026,California Baptist,False,False,True,59.0,72.0,63.12,63.480000000000004,0.9347275031685679,1.1342155009451795,1.1342155009451795,0.9347275031685679,20251121gramblingcaliforniabaptist
grambling,2026,UC Riverside,False,False,True,74.0,83.0,68.52,67.64,1.0799766491535319,1.2270845653459492,1.2270845653459492,1.0799766491535319,20251124gramblingucriverside
grambling,2026,Tulane,False,False,True,63.0,65.0,65.8,63.24,0.9574468085106383,1.027830487033523,1.027830487033523,0.9574468085106383,20251202gramblingtulane
grambling,2026,Southern Mississippi,False,False,True,60.0,68.0,68.0,70.16,0.8823529411764706,0.9692132269099202,0.9692132269099202,0.8823529411764706,20251208gramblingsouthernmississippi
grambling,2026,Norfolk State,False,True,False,80.0,68.0,73.68,76.0,1.0857763300760042,0.8947368421052632,0.8947368421052632,1.0857763300760042,20251218gramblingnorfolkstate
grambling,2026,Hampton,False,True,False,81.0,72.0,66.2,65.12,1.2235649546827794,1.1056511056511056,1.1056511056511056,1.2235649546827794,20251219gramblinghampton
grambling,2026,Ohio State,False,False,True,63.0,89.0,68.12,68.0,0.9248385202583675,1.3088235294117647,1.3088235294117647,0.9248385202583675,20251223gramblingohiostate
grambling,2026,Centenary (LA),True,False,False,90.0,58.0,73.24,76.6,1.2288367012561443,0.7571801566579635,0.7571801566579635,1.2288367012561443,20251230gramblingcentenary(la)
grambling,2026,Prairie View A&M,True,False,False,76.0,72.0,71.4,73.88,1.0644257703081232,0.9745533297238766,0.9745533297238766,1.0644257703081232,20260103gramblingprairieviewa&m
grambling,2026,Texas Southern,True,False,False,84.0,67.0,67.88,70.28,1.2374779021803184,0.9533295389869095,0.9533295389869095,1.2374779021803184,20260105gramblingtexassouthern
grambling,2026,Bethune-Cookman,False,False,True,65.0,74.0,74.68,75.68,0.8703802892340653,0.9778012684989428,0.9778012684989428,0.8703802892340653,20260110gramblingbethunecookman
grambling,2026,Florida A&M,False,False,True,84.0,91.0,72.44,71.44,1.1595803423522917,1.2737961926091825,1.2737961926091825,1.1595803423522917,20260112gramblingfloridaa&m
grambling,2026,Southern,True,False,False,53.0,71.0,69.08,68.68,0.7672264041690794,1.0337798485730925,1.0337798485730925,0.7672264041690794,20260117gramblingsouthern
grand-canyon,2026,Purdue Fort Wayne,True,False,False,90.0,71.0,73.8,77.4,1.2195121951219512,0.9173126614987079,0.9173126614987079,1.2195121951219512,20251103grandcanyonpurduefortwayne
grand-canyon,2026,Youngstown State,True,False,False,81.0,90.0,72.68,70.2,1.1144744083654374,1.282051282051282,1.282051282051282,1.1144744083654374,20251107grandcanyonyoungstownstate
grand-canyon,2026,Northern Illinois,True,False,False,88.0,59.0,71.36,71.24,1.2331838565022422,0.828186412128018,0.828186412128018,1.2331838565022422,20251110grandcanyonnorthernillinois
grand-canyon,2026,Saint Louis,False,False,True,64.0,78.0,74.68,74.48,0.8569898232458488,1.0472610096670247,1.0472610096670247,0.8569898232458488,20251115grandcanyonsaintlouis
grand-canyon,2026,Northwestern State,True,False,False,85.0,72.0,67.16,69.56,1.265634306134604,1.0350776308223117,1.0350776308223117,1.265634306134604,20251121grandcanyonnorthwesternstate
grand-canyon,2026,Iowa,False,True,False,46.0,59.0,59.96,58.68,0.7671781187458305,1.005453306066803,1.005453306066803,0.7671781187458305,20251126grandcanyoniowa
grand-canyon,2026,Utah,False,True,False,68.0,58.0,68.08,64.92,0.9988249118683902,0.893407270486753,0.893407270486753,0.9988249118683902,20251126grandcanyonutah
grand-canyon,2026,Stetson,True,False,False,67.0,45.0,66.12,65.4,1.013309134906231,0.6880733944954128,0.6880733944954128,1.013309134906231,20251202grandcanyonstetson
grand-canyon,2026,Oklahoma State,False,True,False,78.0,84.0,69.72,71.32,1.1187607573149743,1.1777902411665733,1.1777902411665733,1.1187607573149743,20251206grandcanyonoklahomastate
grand-canyon,2026,Coastal Carolina,True,False,False,82.0,61.0,70.8,64.52,1.1581920903954803,0.9454432734035958,0.9454432734035958,1.1581920903954803,20251213grandcanyoncoastalcarolina
grand-canyon,2026,Wyoming,False,False,True,82.0,70.0,70.4,73.2,1.164772727272727,0.9562841530054644,0.9562841530054644,1.164772727272727,20251220grandcanyonwyoming
grand-canyon,2026,IU Indy,True,False,False,91.0,78.0,71.2,75.6,1.2780898876404494,1.0317460317460319,1.0317460317460319,1.2780898876404494,20251222grandcanyoniuindy
grand-canyon,2026,Colorado State,True,False,False,60.0,70.0,62.72,62.0,0.9566326530612245,1.1290322580645162,1.1290322580645162,0.9566326530612245,20260103grandcanyoncoloradostate
grand-canyon,2026,Boise State,False,False,True,75.0,58.0,68.28,67.0,1.0984182776801406,0.8656716417910447,0.8656716417910447,1.0984182776801406,20260107grandcanyonboisestate
grand-canyon,2026,San Jose State,True,False,False,76.0,58.0,69.92,67.68,1.0869565217391304,0.8569739952718676,0.8569739952718676,1.0869565217391304,20260110grandcanyonsanjosestate
grand-canyon,2026,New Mexico,False,False,True,64.0,87.0,73.6,72.32,0.8695652173913044,1.202986725663717,1.202986725663717,0.8695652173913044,20260113grandcanyonnewmexico
grand-canyon,2026,Utah State,True,False,False,84.0,74.0,64.52,64.12,1.301921884686919,1.154086088583905,1.154086088583905,1.301921884686919,20260117grandcanyonutahstate
grand-canyon,2026,San Diego State,True,False,False,70.0,69.0,71.32,69.36,0.9814918676388111,0.9948096885813149,0.9948096885813149,0.9814918676388111,20260121grandcanyonsandiegostate
grand-canyon,2026,Fresno State,False,False,True,68.0,57.0,62.0,66.44,1.096774193548387,0.8579169175195666,0.8579169175195666,1.096774193548387,20260124grandcanyonfresnostate
grand-canyon,2026,Nevada,False,False,True,60.0,66.0,72.6,73.44,0.8264462809917356,0.8986928104575164,0.8986928104575164,0.8264462809917356,20260127grandcanyonnevada
grand-canyon,2026,Boise State,True,False,False,86.0,69.0,65.12,65.0,1.3206388206388207,1.0615384615384615,1.0615384615384615,1.3206388206388207,20260130grandcanyonboisestate
green-bay,2026,Kansas,False,False,True,51.0,94.0,64.92,62.56,0.7855822550831792,1.5025575447570332,1.5025575447570332,0.7855822550831792,20251103greenbaykansas
green-bay,2026,Buffalo,False,False,True,76.0,83.0,65.24,63.04,1.1649294911097487,1.3166243654822336,1.3166243654822336,1.1649294911097487,20251107greenbaybuffalo
green-bay,2026,Ripon,True,False,False,83.0,63.0,70.52,73.16,1.1769710720363018,0.8611262985237835,0.8611262985237835,1.1769710720363018,20251110greenbayripon
green-bay,2026,St. Thomas,False,False,True,61.0,80.0,70.16,71.4,0.8694412770809579,1.1204481792717087,1.1204481792717087,0.8694412770809579,20251113greenbayst.thomas
green-bay,2026,Minnesota,False,False,True,65.0,72.0,73.56,71.16,0.8836324089178901,1.0118043844856661,1.0118043844856661,0.8836324089178901,20251115greenbayminnesota
green-bay,2026,Yale,False,True,False,67.0,73.0,62.56,62.36,1.0709718670076727,1.1706221937139192,1.1706221937139192,1.0709718670076727,20251121greenbayyale
green-bay,2026,Massachusetts,False,True,False,79.0,75.0,66.4,68.44,1.1897590361445782,1.0958503798947985,1.0958503798947985,1.1897590361445782,20251122greenbaymassachusetts
green-bay,2026,Iona,False,True,False,80.0,75.0,69.44,67.36,1.1520737327188941,1.1134204275534443,1.1134204275534443,1.1520737327188941,20251124greenbayiona
green-bay,2026,Haskell (KS),True,False,False,95.0,55.0,76.48,75.16,1.242154811715481,0.7317722192655668,0.7317722192655668,1.242154811715481,20251129greenbayhaskell(ks)
green-bay,2026,Robert Morris,True,False,False,78.0,80.0,66.64,67.92,1.1704681872749099,1.1778563015312131,1.1778563015312131,1.1704681872749099,20251204greenbayrobertmorris
green-bay,2026,Wright State,False,False,True,58.0,86.0,68.92,69.0,0.8415554265815438,1.2463768115942029,1.2463768115942029,0.8415554265815438,20251207greenbaywrightstate
green-bay,2026,IU Indy,False,False,True,85.0,75.0,69.64,74.44,1.2205628948879954,1.0075228371843095,1.0075228371843095,1.2205628948879954,20251211greenbayiuindy
green-bay,2026,UC Santa Barbara,True,False,False,67.0,64.0,57.12,56.08,1.17296918767507,1.1412268188302426,1.1412268188302426,1.17296918767507,20251217greenbayucsantabarbara
green-bay,2026,Campbell,False,False,True,79.0,102.0,65.12,63.88,1.2131449631449631,1.596743894802755,1.596743894802755,1.2131449631449631,20251223greenbaycampbell
green-bay,2026,Purdue Fort Wayne,False,False,True,72.0,54.0,59.0,65.52,1.2203389830508475,0.8241758241758242,0.8241758241758242,1.2203389830508475,20260101greenbaypurduefortwayne
green-bay,2026,Milwaukee,True,False,False,79.0,76.0,61.76,64.48,1.2791450777202074,1.1786600496277915,1.1786600496277915,1.2791450777202074,20260105greenbaymilwaukee
green-bay,2026,IU Indy,True,False,False,75.0,59.0,70.44,74.4,1.0647359454855196,0.793010752688172,0.793010752688172,1.0647359454855196,20260109greenbayiuindy
green-bay,2026,Northern Kentucky,True,False,False,80.0,78.0,57.6,62.8,1.3888888888888888,1.2420382165605095,1.2420382165605095,1.3888888888888888,20260111greenbaynorthernkentucky
green-bay,2026,Cleveland State,False,False,True,88.0,73.0,59.480000000000004,60.56,1.479488903833221,1.2054161162483488,1.2054161162483488,1.479488903833221,20260115greenbayclevelandstate
green-bay,2026,Oakland,True,False,False,63.0,88.0,64.16,68.44,0.981920199501247,1.2857977790765636,1.2857977790765636,0.981920199501247,20260118greenbayoakland
green-bay,2026,Youngstown State,False,False,True,81.0,88.0,68.36,64.68,1.1849034523112931,1.3605442176870748,1.3605442176870748,1.1849034523112931,20260122greenbayyoungstownstate
green-bay,2026,Robert Morris,False,False,True,71.0,67.0,59.72,64.28,1.188881446751507,1.042314872433105,1.042314872433105,1.188881446751507,20260124greenbayrobertmorris
green-bay,2026,Cleveland State,True,False,False,82.0,89.0,64.8,66.44,1.2654320987654322,1.3395544852498495,1.3395544852498495,1.2654320987654322,20260130greenbayclevelandstate
hampton,2026,Milwaukee,False,False,True,86.0,90.0,80.96000000000001,79.48,1.0622529644268774,1.132360342224459,1.132360342224459,1.0622529644268774,20251103hamptonmilwaukee
hampton,2026,Mid-Atl Christian,True,False,False,103.0,43.0,72.92,73.28,1.4125068568294021,0.5867903930131004,0.5867903930131004,1.4125068568294021,20251106hamptonmidatlchristian
hampton,2026,Virginia,False,False,True,53.0,91.0,67.84,65.48,0.78125,1.3897373243738544,1.3897373243738544,0.78125,20251111hamptonvirginia
hampton,2026,Brown,False,False,True,72.0,63.0,68.32,63.6,1.053864168618267,0.9905660377358491,0.9905660377358491,1.053864168618267,20251114hamptonbrown
hampton,2026,Holy Cross,False,True,False,61.0,67.0,60.480000000000004,59.6,1.0085978835978835,1.1241610738255032,1.1241610738255032,1.0085978835978835,20251116hamptonholycross
hampton,2026,Boston College,False,False,True,52.0,63.0,67.16,65.36,0.7742703990470519,0.9638922888616891,0.9638922888616891,0.7742703990470519,20251118hamptonbostoncollege
hampton,2026,Norfolk State,False,False,True,60.0,62.0,59.6,61.68,1.006711409395973,1.0051880674448768,1.0051880674448768,1.006711409395973,20251121hamptonnorfolkstate
hampton,2026,Maryland Eastern Shore,False,False,True,74.0,68.0,59.519999999999996,63.12,1.2432795698924732,1.0773130544993663,1.0773130544993663,1.2432795698924732,20251125hamptonmarylandeasternshore
hampton,2026,Newport News,True,False,False,94.0,58.0,78.64,76.84,1.195320447609359,0.7548152004164498,0.7548152004164498,1.195320447609359,20251201hamptonnewportnews
hampton,2026,Loyola (MD),True,False,False,93.0,71.0,72.84,76.52,1.2767710049423393,0.9278619968635651,0.9278619968635651,1.2767710049423393,20251203hamptonloyola(md)
hampton,2026,Howard,False,True,False,57.0,61.0,68.92,67.52,0.8270458502611724,0.903436018957346,0.903436018957346,0.8270458502611724,20251213hamptonhoward
hampton,2026,Jackson State,False,True,False,84.0,77.0,69.64,73.04,1.2062033314187248,1.0542168674698795,1.0542168674698795,1.2062033314187248,20251218hamptonjacksonstate
hampton,2026,Grambling State,False,True,False,72.0,81.0,65.12,66.2,1.1056511056511056,1.2235649546827794,1.2235649546827794,1.1056511056511056,20251219hamptongramblingstate
hampton,2026,Stony Brook,True,False,False,62.0,59.0,61.36,63.8,1.0104302477183833,0.9247648902821317,0.9247648902821317,1.0104302477183833,20251229hamptonstonybrook
hampton,2026,Towson,True,False,False,63.0,62.0,58.8,62.44,1.0714285714285714,0.9929532351057015,0.9929532351057015,1.0714285714285714,20251231hamptontowson
hampton,2026,UNC Wilmington,False,False,True,45.0,49.0,64.96,57.24,0.6927339901477834,0.8560447239692522,0.8560447239692522,0.6927339901477834,20260103hamptonuncwilmington
hampton,2026,Campbell,False,False,True,72.0,86.0,74.44,78.72,0.9672219236969372,1.092479674796748,1.092479674796748,0.9672219236969372,20260108hamptoncampbell
hampton,2026,College of Charleston,False,False,True,70.0,74.0,62.16,63.2,1.1261261261261262,1.1708860759493671,1.1708860759493671,1.1261261261261262,20260110hamptoncollegeofcharleston
hampton,2026,North Carolina A&T,True,False,False,82.0,61.0,68.04,67.72,1.2051734273956496,0.9007678676904902,0.9007678676904902,1.2051734273956496,20260119hamptonnorthcarolinaa&t
hampton,2026,Monmouth,True,False,False,65.0,63.0,64.68,66.28,1.004947433518862,0.9505129752564876,0.9505129752564876,1.004947433518862,20260122hamptonmonmouth
hampton,2026,UNC Wilmington,True,False,False,67.0,75.0,61.52,61.88,1.089076723016905,1.2120232708468002,1.2120232708468002,1.089076723016905,20260124hamptonuncwilmington
hampton,2026,Drexel,False,False,True,51.0,58.0,66.28,60.68,0.7694628847314423,0.955833882663151,0.955833882663151,0.7694628847314423,20260129hamptondrexel
harvard,2026,MIT,True,False,False,79.0,50.0,65.88,67.8,1.199149969641773,0.7374631268436579,0.7374631268436579,1.199149969641773,20251107harvardmit
harvard,2026,New Hampshire,True,False,False,86.0,75.0,70.92,70.4,1.212633953750705,1.065340909090909,1.065340909090909,1.212633953750705,20251109harvardnewhampshire
harvard,2026,Northeastern,True,False,False,60.0,77.0,67.56,67.12,0.8880994671403197,1.1471990464839092,1.1471990464839092,0.8880994671403197,20251111harvardnortheastern
harvard,2026,Army,False,False,True,75.0,52.0,61.68,66.28,1.215953307392996,0.7845503922751961,0.7845503922751961,1.215953307392996,20251115harvardarmy
harvard,2026,Marist,False,False,True,56.0,54.0,61.12,63.6,0.9162303664921466,0.8490566037735849,0.8490566037735849,0.9162303664921466,20251116harvardmarist
harvard,2026,Penn State,False,False,True,80.0,84.0,64.52,65.0,1.2399256044637323,1.2923076923076924,1.2923076923076924,1.2399256044637323,20251119harvardpennstate
harvard,2026,Boston University,False,True,False,74.0,75.0,63.96,63.52,1.1569731081926204,1.1807304785894206,1.1807304785894206,1.1569731081926204,20251122harvardbostonuniversity
harvard,2026,Boston College,False,False,True,60.0,73.0,65.64,63.4,0.9140767824497258,1.1514195583596214,1.1514195583596214,0.9140767824497258,20251126harvardbostoncollege
harvard,2026,Bryant,True,False,False,56.0,53.0,57.88,60.08,0.967519004837595,0.8821571238348869,0.8821571238348869,0.967519004837595,20251129harvardbryant
harvard,2026,Massachusetts,False,False,True,71.0,78.0,72.6,73.24,0.9779614325068872,1.064991807755325,1.064991807755325,0.9779614325068872,20251203harvardmassachusetts
harvard,2026,Furman,False,False,True,69.0,79.0,68.84,67.8,1.0023242300987798,1.1651917404129795,1.1651917404129795,1.0023242300987798,20251206harvardfurman
harvard,2026,Holy Cross,True,False,False,81.0,53.0,62.6,59.96,1.293929712460064,0.8839226150767178,0.8839226150767178,1.293929712460064,20251220harvardholycross
harvard,2026,St. John's (NY),False,False,True,59.0,85.0,65.84,70.92,0.896111786148238,1.1985335589396502,1.1985335589396502,0.896111786148238,20251223harvardst.john's(ny)
harvard,2026,Colgate,False,False,True,78.0,69.0,68.64,71.4,1.1363636363636365,0.9663865546218486,0.9663865546218486,1.1363636363636365,20251228harvardcolgate
harvard,2026,Dartmouth,True,False,False,68.0,76.0,64.6,64.76,1.0526315789473686,1.1735639283508337,1.1735639283508337,1.0526315789473686,20260105harvarddartmouth
harvard,2026,Columbia,False,False,True,79.0,54.0,59.84,65.84,1.320187165775401,0.8201701093560145,0.8201701093560145,1.320187165775401,20260110harvardcolumbia
harvard,2026,Princeton,True,False,False,87.0,80.0,68.12,69.68,1.2771579565472695,1.148105625717566,1.148105625717566,1.2771579565472695,20260117harvardprinceton
harvard,2026,Pennsylvania,True,False,False,64.0,63.0,61.52,63.480000000000004,1.0403120936280883,0.9924385633270321,0.9924385633270321,1.0403120936280883,20260119harvardpennsylvania
harvard,2026,Cornell,True,False,False,79.0,86.0,63.92,66.44,1.2359198998748435,1.2944009632751354,1.2944009632751354,1.2359198998748435,20260124harvardcornell
harvard,2026,Brown,False,False,True,69.0,59.0,59.76,62.480000000000004,1.1546184738955825,0.9443021766965428,0.9443021766965428,1.1546184738955825,20260130harvardbrown
hawaii,2026,Oregon,False,False,True,59.0,60.0,75.36,75.44,0.7829087048832272,0.7953340402969248,0.7953340402969248,0.7829087048832272,20251104hawaiioregon
hawaii,2026,East Texas A&M,True,False,False,100.0,74.0,78.76,74.08,1.2696800406297613,0.9989200863930886,0.9989200863930886,1.2696800406297613,20251110hawaiieasttexasa&m
hawaii,2026,Mississippi Valley State,True,False,False,88.0,56.0,70.76,65.6,1.2436404748445449,0.853658536585366,0.853658536585366,1.2436404748445449,20251113hawaiimississippivalleystate
hawaii,2026,Manhattan,True,False,False,86.0,56.0,75.44,71.8,1.1399787910922587,0.7799442896935933,0.7799442896935933,1.1399787910922587,20251115hawaiimanhattan
hawaii,2026,Utah Tech,True,False,False,68.0,62.0,68.0,69.6,1.0,0.8908045977011495,0.8908045977011495,1.0,20251116hawaiiutahtech
hawaii,2026,Arizona State,True,False,False,76.0,83.0,76.44,75.28,0.9942438513867086,1.1025504782146653,1.1025504782146653,0.9942438513867086,20251121hawaiiarizonastate
hawaii,2026,Hawaii Pacific,True,False,False,88.0,76.0,70.16,70.8,1.2542759407069557,1.073446327683616,1.073446327683616,1.2542759407069557,20251125hawaiihawaiipacific
hawaii,2026,North Dakota,True,False,False,92.0,55.0,77.64,75.32,1.184956208140134,0.7302177376526819,0.7302177376526819,1.184956208140134,20251129hawaiinorthdakota
hawaii,2026,UC Davis,True,False,False,75.0,69.0,71.64,73.24,1.0469011725293131,0.9421081376297106,0.9421081376297106,1.0469011725293131,20251205hawaiiucdavis
hawaii,2026,Cal State Fullerton,True,False,False,69.0,59.0,74.48,74.92,0.9264232008592911,0.7875066737853711,0.7875066737853711,0.9264232008592911,20251207hawaiicalstatefullerton
hawaii,2026,Hawaii Hilo,True,False,False,98.0,46.0,69.68,68.08,1.4064293915040182,0.6756756756756757,0.6756756756756757,1.4064293915040182,20251211hawaiihawaiihilo
hawaii,2026,UTEP,True,False,False,66.0,61.0,63.68,64.4,1.0364321608040201,0.9472049689440993,0.9472049689440993,1.0364321608040201,20251214hawaiiutep
hawaii,2026,UC Riverside,False,False,True,88.0,45.0,65.16,62.6,1.350521792510743,0.7188498402555911,0.7188498402555911,1.350521792510743,20260101hawaiiucriverside
